java_file,nocl
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example2_Method2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example3_Example3_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example4_Example4_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example5_Method4_3.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example1_method2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example4_Example4_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example1_Method3_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example5_Method1_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example1_Method4_3.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example5_Method3_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example5_Method2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodname/Example3_Example3_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/avoidescapedunicodecharacters/Example1_content_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/avoidescapedunicodecharacters/Example5_content_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/avoidescapedunicodecharacters/Example3_content_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/avoidescapedunicodecharacters/Example4_content_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/avoidescapedunicodecharacters/Example2_content_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptyblock/Example1_emptyLoop_0.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptyblock/Example3_test_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptyblock/Example2_emptyLoop_0.java,2
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptycatchblock/Example3_exampleMethod2_1.java,1
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptycatchblock/Example3_exampleMethod1_0.java,0
