java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getDatabaseSchema_8.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineAutoConfiguration_integrationContextServiceBean_11.java,-,-,-,1,-,0,5,304.722,60.944,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getCustomMybatisXMLMappers_34.java,-,-,-,1,-,0,4.5,225.853,50.189,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/actuate/endpoint/ProcessEngineEndpoint_invoke_1.java,-,-,-,5,-,0,23.115,69465.687,3005.253,-,-,41,91.533,-,-,-,-,-,-,8,7,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/actuate/endpoint/ProcessEngineEndpoint_ProcessEngineEndpoint_0.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/actuate/endpoint/ProcessEngineEndpoint_secondsForDays_2.java,-,-,-,1,-,0,7.5,791.145,105.486,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineAutoConfiguration_springAsyncExecutor_0.java,-,-,-,1,-,0,6,430.196,71.699,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineAutoConfiguration_historyServiceBean_7.java,-,-,-,1,-,0,5,304.722,60.944,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getResetExpiredJobsPageSize_30.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getHistoryLevel_12.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
