java_file,hsd
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildTextSource_25.java,7.2
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setResizeMode_10.java,13.026
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedVideoTrack_89.java,7.222
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayer_16.java,22.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionAcquired_118.java,5.85
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_setAspectRatio_2.java,10
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPausedModifier_92.java,6.3
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildHttpDataSourceFactory_36.java,6.188
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostResume_7.java,6.25
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSrc_72.java,14.35
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onBackPressed_1.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedTrack_86.java,33.63
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_getAspectRatio_3.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfoFromManifest_48.java,5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setMuted_22.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setPreventsDisplaySleepDuringVideoPlayback_12.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_cleanUpResources_10.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_requestAudioFocus_27.java,7
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setBufferConfig_113.java,6.469
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setDisableDisconnectError_37.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_changeAudioOutput_94.java,10.534
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setFocusable_33.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRawSrc_77.java,9.35
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setHideShutterView_112.java,5.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setAdTagUrl_76.java,5.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setVolumeModifier_96.java,8.75
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getUserAgent_2.java,7.5
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setRawDataSourceFactory_4.java,5.4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableDisconnectError_108.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_setDisableDisconnectError_2.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setTextTracks_78.java,7.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setContentStartTime_105.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_addPlayerControl_14.java,13.091
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPlayInBackground_101.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setAudioOutput_23.java,5.786
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getRawDataSourceFactory_3.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostDestroy_9.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_togglePlayerControlVisibility_12.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setUseTextureView_39.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildMediaSource_23.java,19.438
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAudioBecomingNoisy_37.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_disableTrack_85.java,6.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_videoLoaded_43.java,16.277
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_updateResumePosition_33.java,7.091
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_createViews_4.java,8.525
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_createViewInstance_2.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_startProgressHandler_41.java,4
