java_file,cc
/runelite-client/src/main/java/net/runelite/client/plugins/timetracking/clocks/ClockPanel_stringToSeconds_6.java,4
/runelite-client/src/main/java/net/runelite/client/plugins/npcunaggroarea/NpcAggroAreaPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/npcunaggroarea/NpcAggroAreaPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/cluescrolls/ClueScrollPlugin_shutDown_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/cluescrolls/ClueScrollPlugin_startUp_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/hiscore/HiscorePlugin_startUp_1.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/hiscore/HiscorePlugin_shutDown_2.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/worldhopper/WorldHopperPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/worldhopper/WorldHopperPlugin_startUp_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/worldhopper/ping/Ping_icmpPing_2.java,14
/runelite-client/src/main/java/net/runelite/client/plugins/worldhopper/ping/Ping_tcpPing_4.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/boosts/BoostsPlugin_shutDown_2.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/boosts/BoostsPlugin_startUp_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/corp/CorpPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/corp/CorpPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/blastfurnace/BlastFurnacePlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreClient_lookup_2.java,1
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreManager_lookup_1.java,5
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreClient_processResponse_6.java,9
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreLoader_load_1.java,1
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreClient_lookup_3.java,2
/runelite-client/src/main/java/net/runelite/client/hiscore/HiscoreClient_lookup_1.java,1
/runelite-client/src/main/java/net/runelite/client/ui/ClientUI_init_8.java,11
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitName_string_33.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getATN_8.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_makeLiteralNames_1.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getRuleNames_6.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterOperand_int_38.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitOperand_qstring_41.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitString_var_value_23.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_getModeNames_10.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_visitTerminal_52.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterString_stack_value_18.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_int_stack_count_13.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterId_value_14.java,1
