java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2015_9.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2011_16.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2018_4.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_getCode_21.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2013_14.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_setCode_22.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2014_11.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/ExcelService_convertToString_2.java,-,-,-,2,-,0,7.25,2810.422,387.644,-,-,13,100,-,-,-,-,-,-,1,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/S3Service_getClient_0.java,-,-,-,1,-,0,4.667,461.959,98.991,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_getCode_23.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2018_3.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_getEyesOpen_4.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/VideoDetectFaces_getRecClient_0.java,-,-,-,1,-,0,7.2,1376.329,191.157,-,-,8,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_getBeard_2.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_setAgeRange_1.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/VideoController_getImages_3.java,-,-,-,1,-,0,4.5,386.265,85.837,-,-,3,100,-,-,-,-,-,-,1,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/VideoController_photo_1.java,-,-,-,1,-,0,4.667,201.53,43.185,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_setSmile_11.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_gettSmile_10.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/WriteExcel_createContent_3.java,-,-,-,2,-,0,17.931,17984.308,1002.971,-,-,19,100,-,-,-,-,-,-,5,2,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_gettMustache_8.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/VideoDetectFaces_StartFaceDetection_2.java,-,-,-,2,-,0,8.256,8039.07,973.746,-,-,26,100,-,-,-,-,-,-,7,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_setEyesOpen_5.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_setMustache_9.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,1,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/SendMessages_send_1.java,-,-,-,2,-,0,13.907,38352.832,2757.812,-,-,51,90.028,-,-,-,-,-,-,23,14,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/FaceItems_setEyeglasses_7.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/video_analyzer_application/src/main/java/com/example/video/VideoDetectFaces_GetFaceResults_3.java,-,-,-,8,-,0,19.355,48174.567,2489.019,-,-,55,90.885,-,-,-,-,-,-,16,2,-,-
